'Adult',240,10,0,93,0,'CC','Budget','Standard',104,2,'F','M',1,95620.30000000,'Y',52.00000000
'Adult',241,22,0,151,0,'Auto','FreeLocal','Intnl_discount',174,2,'F','S',0,85275.00000000,'N',47.00000000
'Adult',244,25,0,10,0,'CC','FreeLocal','Intnl_discount',35,3,'F','M',2,94026.80000000,'Y',27.74666700
'Adult',246,25,0,252,1,'Auto','Budget','Standard',277,2,'F','S',2,57420.00000000,'Y',61.00000000
'Adult',249,17,0,39,0,'CC','Budget','Intnl_discount',57,4,'M','M',2,47639.10000000,'N',48.00000000
'Adult',250,0,0,1,0,'CH','FreeLocal','Intnl_discount',1,3,'F','M',2,63234.50000000,'Y',52.36000000
'Adult',254,0,0,10,0,'CC','FreeLocal','Standard',10,3,'F','M',2,18296.40000000,'Y',42.62666700
'Adult',260,25,0,125,2,'CH','FreeLocal','Standard',151,2,'F','M',2,52957.00000000,'Y',39.74666700
'Adult',264,6,4,153,0,'CC','FreeLocal','Intnl_discount',164,2,'M','S',2,20919.00000000,'N',27.88666700
'Adult',276,11,0,28,0,'Auto','Budget','Intnl_discount',40,1,'F','M',2,60485.50000000,'N',41.66666700
'Adult',279,0,0,2,0,'CH','FreeLocal','Intnl_discount',2,1,'F','M',2,809.43000000,'Y',31.91333300
'Adult',281,29,0,116,3,'CH','Budget','Standard',145,2,'F','M',2,34577.70000000,'N',63.25333300
'Adult',284,10,0,137,0,'CC','FreeLocal','Standard',147,4,'F','S',2,19008.40000000,'Y',52.16666700
'Adult',289,20,8,80,0,'CH','Budget','Intnl_discount',109,1,'M','S',1,16432.10000000,'Y',20.92000000
'Adult',291,14,3,45,0,'CC','Budget','Standard',63,3,'M','S',1,71329.90000000,'Y',42.23333300
'Adult',295,22,7,65,0,'CC','FreeLocal','Standard',95,4,'F','S',0,20913.60000000,'N',53.01333300
'Adult',298,12,0,7,0,'Auto','Budget','Intnl_discount',20,4,'F','S',1,540.40000000,'Y',39.21333300
'Adult',305,14,0,8,0,'CC','Budget','Standard',22,4,'F','S',2,15688.50000000,'N',53.06000000
'Adult',308,16,5,30,0,'CC','FreeLocal','Intnl_discount',52,2,'F','S',0,5185.31000000,'N',62.05333300
'Adult',312,8,0,22,0,'CC','FreeLocal','Standard',31,4,'F','M',2,80087.70000000,'N',41.92000000
'Adult',318,14,5,73,0,'CH','FreeLocal','Standard',93,4,'M','S',0,94928.30000000,'N',40.18000000
'Adult',322,16,4,18,0,'CC','FreeLocal','Intnl_discount',39,3,'M','M',0,78000.00000000,'Y',52.26666700
'Adult',331,0,0,3,0,'CC','Budget','Intnl_discount',3,3,'M','M',1,80000.00000000,'N',53.21333300
'Adult',334,15,0,25,0,'CC','FreeLocal','Standard',40,4,'M','M',0,120000.00000000,'Y',53.21333300
'Adult',335,29,0,59,0,'CC','FreeLocal','Standard',88,2,'F','M',2,8032.16000000,'N',45.66666700
'Adult',336,18,0,25,0,'Auto','FreeLocal','Standard',44,4,'F','S',1,93454.30000000,'Y',48.53333300
'Adult',338,0,7,208,0,'Auto','Budget','Standard',215,4,'F','S',0,83287.00000000,'N',77.00000000
'Adult',339,23,0,51,0,'Auto','FreeLocal','Standard',74,3,'F','S',0,92564.10000000,'Y',49.13333300
'Adult',343,6,0,43,0,'CC','FreeLocal','Standard',50,1,'F','M',2,48322.50000000,'Y',49.33333300
'Adult',349,27,0,93,0,'CH','Budget','Standard',120,3,'F','S',0,919.93000000,'N',38.26000000
'Adult',350,7,0,9,1,'CC','Budget','Standard',17,1,'F','M',2,69486.80000000,'N',30.94666700
'Adult',353,26,0,236,0,'CC','Budget','Standard',263,4,'F','M',0,14573.60000000,'N',64.60666700
'Adult',355,25,7,54,0,'CH','Budget','Intnl_discount',87,3,'F','S',2,8392.14000000,'Y',36.68000000
'Adult',358,2,0,164,0,'CC','Budget','Intnl_discount',167,1,'F','M',2,47010.10000000,'N',57.40666700
'Adult',372,21,3,17,0,'CC','FreeLocal','Standard',42,2,'M','M',1,76511.30000000,'N',62.08000000
'Adult',374,25,0,8,0,'CH','FreeLocal','Standard',34,2,'F','M',1,6946.07000000,'N',23.00000000
'Adult',382,10,0,72,0,'CC','Budget','Standard',82,1,'F','M',2,72841.30000000,'N',47.02000000
'Adult',386,7,0,65,0,'Auto','FreeLocal','Standard',93,2,'M','M',0,12387.60000000,'N',56.17333300
'Adult',392,21,0,192,0,'CC','FreeLocal','Standard',214,2,'F','M',2,28267.00000000,'N',30.09333300
'Adult',401,15,0,6,0,'CC','Budget','Standard',22,3,'F','M',2,91861.00000000,'Y',41.98000000
'Adult',405,8,0,37,0,'CH','FreeLocal','Standard',46,2,'F','M',2,69133.90000000,'Y',26.83333300
'Adult',407,11,0,12,0,'CH','FreeLocal','Intnl_discount',23,3,'F','M',2,84948.00000000,'Y',29.44666700
'Adult',422,0,0,0,0,'Auto','Budget','Standard',0,2,'F','M',2,38215.90000000,'N',30.88666700
'Adult',423,28,0,160,0,'CC','FreeLocal','Standard',176,1,'F','M',1,13829.40000000,'N',22.00000000
'Adult',424,2,0,24,0,'CH','Budget','Intnl_discount',27,3,'F','M',2,49745.30000000,'N',47.96666700
'Adult',427,1,0,83,0,'CC','FreeLocal','Intnl_discount',84,1,'F','M',2,98003.70000000,'Y',26.27333300
'Adult',428,3,8,5,0,'CC','Budget','Intnl_discount',16,2,'M','S',0,89142.70000000,'N',33.00000000
'Adult',429,20,0,106,0,'Auto','FreeLocal','Intnl_discount',127,2,'F','S',0,74530.80000000,'N',63.08666700
'Adult',436,22,0,82,0,'CC','Budget','Intnl_discount',104,2,'F','M',2,76289.20000000,'N',48.20666700
'Adult',438,11,0,5,0,'CC','Budget','Standard',17,4,'M','M',1,66931.90000000,'N',63.93333300
'Adult',439,40,0,99,0,'CC','FreeLocal','Standard',108,2,'F','D',1,9309.57000000,'Y',24.00000000
'Adult',440,26,0,26,0,'Auto','FreeLocal','Intnl_discount',48,1,'F','M',1,14085.50000000,'N',23.00000000
'Adult',441,27,0,154,0,'CC','Budget','Intnl_discount',168,2,'F','S',0,32962.60000000,'N',19.00000000
'Adult',443,33,0,35,0,'Auto','Budget','Standard',41,3,'F','S',2,33330.00000000,'N',21.00000000
'Adult',444,33,0,9,0,'Auto','Budget','Intnl_discount',23,1,'F','S',1,32098.00000000,'N',22.00000000
'Adult',446,28,0,106,0,'CC','Budget','Standard',134,4,'F','S',1,40120.00000000,'N',24.00000000
'Adult',455,21,0,6,0,'CC','Budget','Standard',27,2,'F','M',2,64816.60000000,'Y',31.12666700
'Adult',460,6,0,132,0,'CC','FreeLocal','Standard',139,3,'F','M',2,41876.60000000,'Y',44.09333300
'Adult',462,3,0,25,1,'CC','Budget','Intnl_discount',29,4,'F','S',0,15989.30000000,'N',61.69333300
'Adult',463,14,6,214,0,'CC','Budget','Standard',234,2,'M','M',0,69168.40000000,'Y',62.42666700
'Adult',465,7,7,40,0,'CC','Budget','Standard',73,2,'M','M',0,96681.00000000,'Y',19.76000000
'Adult',466,8,0,6,0,'CC','FreeLocal','Intnl_discount',33,2,'M','S',0,62705.90000000,'Y',32.00000000
'Adult',467,9,0,49,0,'Auto','FreeLocal','Standard',50,2,'M','S',0,80221.20000000,'N',29.02666700
'Adult',468,7,0,43,0,'CC','FreeLocal','Standard',56,2,'M','S',0,84479.20000000,'N',30.00000000
'Adult',469,28,0,17,0,'CC','FreeLocal','Standard',45,2,'F','M',2,64977.40000000,'N',38.19333300
'Adult',474,5,7,76,0,'CH','FreeLocal','Intnl_discount',88,1,'M','S',1,84978.10000000,'N',21.64000000
'Adult',475,21,0,85,0,'CC','Budget','Intnl_discount',107,3,'F','M',2,36647.90000000,'N',49.98666700
'Adult',476,3,0,37,0,'CH','Budget','Intnl_discount',40,1,'F','S',0,64319.20000000,'N',41.22666700
'Adult',477,20,0,9,0,'Auto','Budget','Intnl_discount',29,3,'F','S',1,73338.00000000,'N',48.24666700
'Adult',484,21,0,87,0,'CC','Budget','Standard',109,2,'F','M',0,2031.61000000,'N',20.30000000
'Adult',488,13,0,8,0,'CH','FreeLocal','Standard',22,2,'F','S',2,16938.50000000,'N',55.00000000
'Adult',493,24,0,5,0,'CH','Budget','Standard',29,3,'M','M',1,95448.60000000,'Y',53.68000000
'Adult',497,29,0,9,0,'CC','Budget','Intnl_discount',38,1,'M','S',2,72084.70000000,'N',55.64000000
'Adult',499,23,0,10,0,'Auto','Budget','Intnl_discount',34,2,'F','S',1,49072.00000000,'N',47.00000000
'Adult',504,16,0,114,0,'CH','Budget','Standard',130,3,'M','M',1,71472.90000000,'N',41.91333300
'Adult',508,0,0,11,0,'Auto','FreeLocal','Intnl_discount',12,2,'M','S',0,90321.60000000,'N',30.00000000
'Adult',509,18,0,136,0,'CC','FreeLocal','Standard',154,2,'M','S',0,90478.60000000,'N',54.55333300
'Adult',518,29,0,45,0,'CH','FreeLocal','Standard',75,1,'M','M',2,29616.00000000,'N',49.42666700
'Adult',526,5,0,23,0,'CH','Budget','Intnl_discount',28,1,'F','M',2,52004.80000000,'N',25.14000000
'Adult',530,26,0,32,0,'CC','Budget','Intnl_discount',58,2,'M','M',0,75004.50000000,'N',64.80000000
'Adult',534,9,0,38,0,'CC','Budget','Standard',48,3,'M','S',1,57626.90000000,'Y',43.90666700
'Adult',536,17,4,49,1,'Auto','FreeLocal','Standard',72,4,'F','M',2,47902.00000000,'N',26.03333300
'Adult',547,0,0,28,0,'CC','FreeLocal','Standard',29,4,'F','S',0,78851.30000000,'N',48.37333300
'Adult',549,28,0,45,0,'CH','Budget','Standard',74,4,'F','M',0,83891.90000000,'Y',61.02000000
'Adult',557,11,1,22,0,'CC','FreeLocal','Standard',36,3,'M','S',2,89459.90000000,'N',53.28000000
'Adult',560,14,0,25,0,'CC','Budget','Standard',40,4,'F','S',1,13576.50000000,'N',39.42666700
'Adult',566,3,0,11,1,'CC','Budget','Standard',15,1,'F','M',2,84166.10000000,'N',54.01333300
'Adult',572,11,0,50,0,'CC','FreeLocal','Standard',61,2,'F','S',1,7737.94000000,'N',42.66666700
'Adult',573,21,0,293,0,'CH','Budget','Standard',314,4,'M','S',2,100020.00000000,'N',48.00000000
'Adult',575,12,0,163,0,'CC','Budget','Intnl_discount',175,2,'F','M',2,59613.10000000,'N',34.32000000
'Adult',580,18,0,59,0,'CC','FreeLocal','Standard',77,3,'F','S',2,9559.78000000,'N',51.38000000
'Adult',583,20,0,39,0,'CH','Budget','Intnl_discount',59,3,'F','M',2,42031.80000000,'N',50.75333300
'Adult',586,28,4,13,0,'CC','Budget','Intnl_discount',47,4,'M','M',1,39229.10000000,'N',26.26000000
'Adult',587,23,0,50,0,'Auto','FreeLocal','Standard',73,4,'F','D',1,68427.40000000,'N',42.39333300
'Adult',589,9,4,111,0,'Auto','Budget','Intnl_discount',125,1,'M','S',0,3601.71000000,'N',49.26666700
'Adult',593,14,8,10,0,'CH','FreeLocal','Standard',33,4,'F','S',2,84789.30000000,'N',50.43333300
'Adult',599,8,9,45,0,'CH','FreeLocal','Standard',63,4,'M','M',1,97180.40000000,'N',50.60000000
'Adult',601,11,0,74,0,'Auto','FreeLocal','Intnl_discount',86,4,'F','S',2,38280.00000000,'N',33.74000000
'Adult',606,9,0,11,0,'CC','FreeLocal','Standard',21,4,'F','S',0,25285.50000000,'N',53.98666700
'Adult',626,27,0,58,0,'Auto','Budget','Standard',86,3,'F','S',2,28787.40000000,'N',41.66666700
'Adult',629,22,0,20,0,'CC','Budget','Intnl_discount',43,3,'M','M',1,13091.60000000,'N',59.12666700
'Adult',632,29,0,52,0,'Auto','FreeLocal','Standard',82,4,'F','M',2,62061.80000000,'Y',45.92000000
'Adult',636,3,0,44,0,'CC','FreeLocal','Standard',47,1,'M','M',2,1765.41000000,'N',18.76666700
'Adult',639,22,0,34,0,'Auto','Budget','Standard',57,1,'F','S',2,19131.10000000,'N',56.18666700
'Adult',645,20,1,112,0,'Auto','Budget','Intnl_discount',134,2,'M','M',2,42750.30000000,'Y',50.49333300
'Adult',647,0,0,0,0,'Auto','Budget','Intnl_discount',0,4,'F','S',2,2842.55000000,'N',45.92000000
'Adult',652,28,0,161,0,'CC','FreeLocal','Intnl_discount',190,2,'F','S',0,7325.50000000,'N',36.92000000
'Adult',654,6,0,58,0,'CC','Budget','Standard',64,4,'M','M',2,28766.90000000,'N',46.84000000
'Adult',681,29,0,8,0,'CH','Budget','Intnl_discount',38,1,'F','S',0,93322.10000000,'Y',40.31333300
'Adult',690,27,0,23,0,'CC','Budget','Standard',51,1,'M','M',2,49910.70000000,'Y',51.52000000
'Adult',692,11,0,25,0,'CC','FreeLocal','Standard',37,3,'M','M',0,76161.40000000,'Y',44.57333300
'Adult',694,23,0,80,0,'Auto','Budget','Standard',103,1,'F','S',1,12686.00000000,'N',64.80000000
'Adult',702,10,0,57,0,'CC','FreeLocal','Standard',67,2,'M','M',2,57360.80000000,'Y',53.25333300
'Adult',706,29,0,332,0,'CC','Budget','Standard',361,4,'F','M',2,17888.70000000,'N',43.00000000
'Adult',707,11,0,28,0,'CC','FreeLocal','Intnl_discount',40,1,'F','S',1,12526.30000000,'N',53.55333300
'Adult',710,11,0,95,0,'Auto','Budget','Standard',107,1,'F','S',2,14578.80000000,'Y',60.93333300
'Adult',715,23,0,168,0,'CC','FreeLocal','Standard',191,1,'F','M',2,48238.80000000,'N',34.70666700
'Adult',718,0,0,22,0,'CC','Budget','Standard',22,2,'F','M',2,87578.20000000,'Y',53.36666700
'Adult',726,4,0,114,1,'CH','Budget','Standard',118,3,'F','M',2,3193.60000000,'N',54.04666700
'Adult',730,29,0,90,4,'Auto','FreeLocal','Intnl_discount',119,4,'F','M',0,83287.00000000,'N',56.19333300
'Adult',731,24,6,27,0,'Auto','Budget','Standard',58,4,'M','S',1,2056.06000000,'Y',18.94000000
'Adult',732,25,0,68,0,'CC','FreeLocal','Standard',94,3,'F','M',2,7776.60000000,'N',35.70666700
'Adult',734,4,7,8,0,'CC','Budget','Standard',20,3,'M','S',0,77000.00000000,'N',63.35333300
'Adult',736,6,0,15,0,'CC','FreeLocal','Standard',21,2,'F','M',2,69343.30000000,'N',42.16666700
'Adult',737,0,0,23,2,'Auto','Budget','Standard',24,2,'F','M',0,83287.00000000,'N',44.00000000
'Adult',745,6,0,30,0,'Auto','FreeLocal','Intnl_discount',37,2,'F','M',1,70000.00000000,'Y',67.00000000
'Adult',750,17,0,8,0,'CH','FreeLocal','Intnl_discount',26,4,'F','M',1,98680.40000000,'Y',46.00000000
'Adult',753,22,0,151,0,'Auto','FreeLocal','Intnl_discount',174,1,'F','S',0,85275.00000000,'N',62.00000000
'Adult',754,15,0,8,0,'CC','FreeLocal','Intnl_discount',24,1,'F','M',1,66921.40000000,'Y',46.00000000
'Adult',758,25,0,252,1,'Auto','Budget','Standard',277,4,'F','S',2,57420.00000000,'Y',55.00000000
'Adult',759,3,3,26,1,'CC','FreeLocal','Standard',34,1,'M','M',0,66666.00000000,'N',45.48666700
'Adult',761,17,0,39,0,'CC','Budget','Intnl_discount',57,4,'M','M',2,47639.10000000,'N',41.00000000
'Adult',762,0,0,1,0,'CH','FreeLocal','Intnl_discount',1,4,'F','M',2,63234.50000000,'Y',52.36000000
'Adult',771,4,7,258,0,'CC','Budget','Intnl_discount',270,4,'M','M',1,47371.00000000,'Y',54.96000000
'Adult',772,25,0,125,2,'CH','FreeLocal','Standard',151,4,'F','M',2,52957.00000000,'Y',39.74666700
'Adult',773,20,0,37,0,'Auto','Budget','Standard',57,4,'F','S',2,86747.10000000,'N',64.85333300
'Adult',775,21,0,139,0,'Auto','Budget','Standard',160,2,'F','M',1,87404.60000000,'N',63.18666700
'Adult',778,2,0,36,1,'CC','FreeLocal','Standard',38,3,'F','S',0,2121.36000000,'N',39.78666700
'Adult',779,7,0,65,0,'CH','Budget','Intnl_discount',73,4,'F','M',2,63566.10000000,'Y',56.30000000
'Adult',791,0,0,2,0,'CH','FreeLocal','Intnl_discount',2,4,'F','M',2,809.43000000,'Y',31.91333300
'Adult',793,29,0,116,3,'CH','Budget','Standard',145,4,'F','M',2,34577.70000000,'N',63.25333300
'Adult',796,10,0,137,0,'CC','FreeLocal','Standard',147,4,'F','S',2,19008.40000000,'Y',52.16666700
'Adult',800,2,1,43,0,'CH','Budget','Intnl_discount',46,3,'M','M',0,78894.20000000,'N',52.74000000
'Adult',802,8,4,55,0,'CH','Budget','Intnl_discount',68,2,'M','S',1,62797.90000000,'N',32.00000000
'Adult',820,16,5,30,0,'CC','FreeLocal','Intnl_discount',52,4,'F','S',0,5185.31000000,'N',62.05333300
'Adult',822,22,8,75,0,'CH','Budget','Intnl_discount',106,4,'F','S',0,35000.00000000,'N',22.43333300
'Adult',824,8,0,22,0,'CC','FreeLocal','Standard',31,3,'F','M',2,80087.70000000,'N',41.92000000
'Adult',825,21,0,256,0,'CC','Budget','Standard',278,1,'F','M',2,59691.30000000,'N',38.04000000
'Adult',827,28,0,113,0,'CC','FreeLocal','Standard',141,4,'F','S',2,11251.10000000,'Y',52.00000000
'Adult',829,7,4,43,0,'CC','FreeLocal','Standard',55,1,'M','M',1,70908.70000000,'N',49.62000000
'Adult',832,20,2,90,0,'Auto','FreeLocal','Standard',112,3,'F','M',2,50622.30000000,'N',40.46000000
'Adult',834,16,4,18,0,'CC','FreeLocal','Intnl_discount',39,4,'M','M',0,100020.00000000,'Y',52.26666700
'Adult',838,29,0,62,0,'CH','Budget','Standard',92,1,'M','M',0,65000.00000000,'Y',52.26666700
'Adult',841,17,6,51,0,'CC','FreeLocal','Standard',74,4,'F','M',1,56722.80000000,'N',60.59333300
'Adult',844,18,0,104,0,'CC','Budget','Standard',123,1,'F','S',2,3416.62000000,'Y',22.76000000
'Adult',846,15,0,25,0,'CC','FreeLocal','Standard',40,2,'M','M',0,73400.00000000,'Y',53.21333300
'Adult',847,29,0,59,0,'CC','FreeLocal','Standard',88,3,'F','M',2,8032.16000000,'N',45.66666700
'Adult',850,0,7,208,0,'Auto','Budget','Standard',215,2,'F','S',0,77000.00000000,'N',58.56000000
'Adult',851,23,0,51,0,'Auto','FreeLocal','Standard',74,3,'F','S',0,92564.10000000,'Y',49.13333300
'Adult',855,6,0,43,0,'CC','FreeLocal','Standard',50,2,'F','M',2,48322.50000000,'Y',49.33333300
'Adult',862,7,0,9,1,'CC','Budget','Standard',17,3,'F','M',2,69486.80000000,'N',30.94666700
'Adult',865,26,0,236,0,'CC','Budget','Standard',263,4,'F','M',0,14573.60000000,'N',64.60666700
'Adult',866,7,0,7,0,'CC','Budget','Standard',14,4,'F','M',2,92103.80000000,'N',52.15333300
'Adult',868,20,0,84,0,'CC','FreeLocal','Intnl_discount',104,2,'F','S',0,17138.20000000,'N',63.78666700
'Adult',870,2,0,164,0,'CC','Budget','Intnl_discount',167,2,'F','M',2,47010.10000000,'N',57.40666700
'Adult',872,12,0,53,0,'Auto','FreeLocal','Intnl_discount',66,1,'F','S',0,67239.40000000,'N',44.43333300
'Adult',873,6,7,128,1,'CC','FreeLocal','Standard',142,2,'M','M',1,69406.70000000,'Y',38.00000000
'Adult',884,21,3,17,0,'CC','FreeLocal','Standard',42,2,'M','M',1,76511.30000000,'N',62.08000000
'Adult',886,25,0,8,0,'CH','FreeLocal','Standard',34,4,'F','M',1,34555.00000000,'N',23.00000000
'Adult',889,0,0,3,1,'CH','Budget','Intnl_discount',3,3,'F','M',2,36660.90000000,'Y',39.96000000
'Adult',891,24,5,60,0,'CC','FreeLocal','Standard',90,1,'F','M',2,68462.80000000,'N',34.40000000
'Adult',895,27,0,51,0,'Auto','FreeLocal','Standard',78,3,'F','M',2,63670.80000000,'Y',46.14666700
'Adult',900,19,0,118,0,'Auto','FreeLocal','Standard',137,1,'F','M',1,82931.30000000,'N',64.64000000
'Adult',901,17,0,27,0,'CH','Budget','Standard',44,3,'F','M',2,57483.90000000,'N',44.02666700
'Adult',903,10,0,32,0,'Auto','FreeLocal','Standard',43,4,'F','S',2,21274.00000000,'N',45.52666700
'Adult',906,8,9,77,0,'CH','Budget','Standard',94,3,'F','M',2,36725.10000000,'N',55.79333300
'Adult',917,8,0,37,0,'CH','FreeLocal','Standard',46,1,'F','M',2,69133.90000000,'Y',26.83333300
'Adult',919,11,0,12,0,'CH','FreeLocal','Intnl_discount',23,3,'F','M',2,84948.00000000,'Y',29.44666700
'Adult',926,9,9,8,0,'CC','FreeLocal','Intnl_discount',27,2,'M','D',1,21416.50000000,'N',35.65333300
'Adult',933,27,6,124,2,'CH','FreeLocal','Standard',157,2,'M','M',0,60101.10000000,'Y',63.76666700
'Adult',934,0,0,0,0,'Auto','Budget','Standard',0,4,'F','M',2,38215.90000000,'N',30.88666700
'Adult',936,2,0,24,0,'CH','Budget','Intnl_discount',27,2,'F','M',2,49745.30000000,'N',47.96666700
'Adult',939,1,0,83,0,'CC','FreeLocal','Intnl_discount',84,3,'F','M',2,98003.70000000,'Y',26.27333300
'Adult',943,30,0,262,0,'CC','Budget','Standard',265,3,'F','S',0,40120.00000000,'N',22.00000000
'Adult',948,22,0,82,0,'CC','Budget','Intnl_discount',104,3,'F','M',2,76289.20000000,'N',48.20666700
'Adult',953,27,0,154,0,'CC','Budget','Intnl_discount',168,3,'F','S',0,40120.00000000,'N',24.00000000
'Adult',954,26,0,61,0,'CC','Budget','Standard',65,2,'F','S',0,40120.00000000,'N',24.00000000
'Adult',956,33,0,9,0,'Auto','Budget','Intnl_discount',23,4,'F','S',0,40120.00000000,'N',20.00000000
